Tuning Logit hyper-parameters

Tuning hyper-parameters for precision

Best parameters set found on development set:

{'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 600, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.761 (+/-0.034) for {'C': 5.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 250, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 1e-05}
0.772 (+/-0.030) for {'C': 5.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 250, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.761 (+/-0.039) for {'C': 5.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 350, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.767 (+/-0.030) for {'C': 5.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 350, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 1e-05}
0.781 (+/-0.030) for {'C': 5.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 350, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.780 (+/-0.060) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 150, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.781 (+/-0.060) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 150, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 1e-05}
0.780 (+/-0.058) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 150, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.781 (+/-0.055) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 250, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.780 (+/-0.055) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 250, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 1e-05}
0.781 (+/-0.055) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 250, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.780 (+/-0.057) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 350, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.780 (+/-0.057) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 350, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 1e-05}
0.780 (+/-0.057) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 350, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.776 (+/-0.055) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 150, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.776 (+/-0.049) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 150, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 1e-05}
0.776 (+/-0.046) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 150, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.783 (+/-0.059) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 250, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.779 (+/-0.056) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 250, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 1e-05}
0.784 (+/-0.054) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 250, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.778 (+/-0.055) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 350, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.778 (+/-0.057) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 350, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 1e-05}
0.780 (+/-0.055) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 350, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.749 (+/-0.034) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 150, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.748 (+/-0.042) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 150, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 1e-05}
0.738 (+/-0.035) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 150, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.777 (+/-0.033) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 250, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.754 (+/-0.018) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 250, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 1e-05}
0.758 (+/-0.015) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 250, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.762 (+/-0.021) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 350, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.767 (+/-0.047) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 350, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 1e-05}
0.767 (+/-0.051) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 350, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.775 (+/-0.059) for {'C': 50.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 150, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.777 (+/-0.059) for {'C': 50.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 150, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 1e-05}
0.777 (+/-0.060) for {'C': 50.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 150, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.776 (+/-0.058) for {'C': 50.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 250, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.775 (+/-0.057) for {'C': 50.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 250, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 1e-05}
0.776 (+/-0.053) for {'C': 50.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 250, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.777 (+/-0.050) for {'C': 50.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 350, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.777 (+/-0.050) for {'C': 50.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 350, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 1e-05}
0.780 (+/-0.049) for {'C': 50.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 350, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.781 (+/-0.047) for {'C': 50.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 150, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.778 (+/-0.048) for {'C': 50.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 150, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 1e-05}
0.765 (+/-0.037) for {'C': 50.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 150, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.778 (+/-0.059) for {'C': 50.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 250, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.782 (+/-0.061) for {'C': 50.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 250, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 1e-05}
0.780 (+/-0.060) for {'C': 50.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 250, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.778 (+/-0.058) for {'C': 50.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 350, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.772 (+/-0.052) for {'C': 50.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 350, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 1e-05}
0.776 (+/-0.052) for {'C': 50.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 350, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.754 (+/-0.022) for {'C': 50.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 150, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.759 (+/-0.034) for {'C': 50.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 150, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 1e-05}
0.618 (+/-0.355) for {'C': 50.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 150, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.766 (+/-0.026) for {'C': 50.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 250, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.749 (+/-0.040) for {'C': 50.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 250, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 1e-05}
0.776 (+/-0.037) for {'C': 50.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 250, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.777 (+/-0.010) for {'C': 50.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 350, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.766 (+/-0.041) for {'C': 50.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 350, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 1e-05}
0.775 (+/-0.039) for {'C': 50.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 350, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.778 (+/-0.054) for {'C': 5.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 400, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.778 (+/-0.054) for {'C': 5.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 400, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.778 (+/-0.054) for {'C': 5.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 400, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0005}
0.778 (+/-0.054) for {'C': 5.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 500, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.778 (+/-0.054) for {'C': 5.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 500, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.778 (+/-0.054) for {'C': 5.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 500, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0005}
0.778 (+/-0.054) for {'C': 5.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 600, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.778 (+/-0.054) for {'C': 5.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 600, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.778 (+/-0.054) for {'C': 5.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 600, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0005}
0.777 (+/-0.051) for {'C': 5.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 400, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.778 (+/-0.054) for {'C': 5.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 400, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.777 (+/-0.056) for {'C': 5.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 400, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0005}
0.777 (+/-0.053) for {'C': 5.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 500, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.777 (+/-0.052) for {'C': 5.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 500, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.777 (+/-0.052) for {'C': 5.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 500, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0005}
0.778 (+/-0.054) for {'C': 5.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 600, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.778 (+/-0.054) for {'C': 5.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 600, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.778 (+/-0.054) for {'C': 5.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 600, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0005}
0.772 (+/-0.031) for {'C': 5.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 400, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.759 (+/-0.033) for {'C': 5.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 400, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.767 (+/-0.037) for {'C': 5.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 400, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0005}
0.761 (+/-0.045) for {'C': 5.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 500, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.772 (+/-0.053) for {'C': 5.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 500, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.772 (+/-0.054) for {'C': 5.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 500, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0005}
0.768 (+/-0.058) for {'C': 5.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 600, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.771 (+/-0.057) for {'C': 5.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 600, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.779 (+/-0.055) for {'C': 5.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 20, 'max_iter': 600, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0005}
0.780 (+/-0.057) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 400, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.780 (+/-0.057) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 400, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.780 (+/-0.057) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 400, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0005}
0.780 (+/-0.057) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 500, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.780 (+/-0.057) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 500, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.780 (+/-0.057) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 500, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0005}
0.780 (+/-0.057) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 600, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.780 (+/-0.057) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 600, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.780 (+/-0.057) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 5, 'max_iter': 600, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0005}
0.783 (+/-0.057) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 400, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.781 (+/-0.052) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 400, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.777 (+/-0.056) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 400, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0005}
0.781 (+/-0.056) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 500, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 5e-05}
0.781 (+/-0.058) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 500, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001}
0.780 (+/-0.053) for {'C': 10.0, 'class_weight': 'balanced', 'dual': True, 'fit_intercept': True, 'intercept_scaling': 10, 'max_iter': 500, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0005}
